date,state,district,pincode,demo_age_5_17,demo_age_17_
06-12-2025,Haryana,Ambala,133201,0,1
06-12-2025,Haryana,Ambala,134007,3,8
06-12-2025,Haryana,Bhiwani,127027,0,3
06-12-2025,Haryana,Bhiwani,127111,1,4
06-12-2025,Haryana,Charkhi Dadri,127308,2,14
06-12-2025,Haryana,Charkhi Dadri,127312,0,5
06-12-2025,Haryana,Faridabad,121001,9,95
06-12-2025,Haryana,Faridabad,121002,15,82
06-12-2025,Haryana,Faridabad,121004,18,132
06-12-2025,Haryana,Faridabad,121010,0,11
06-12-2025,Haryana,Faridabad,121013,0,15
06-12-2025,Haryana,Fatehabad,125047,1,1
06-12-2025,Haryana,Fatehabad,125113,0,2
06-12-2025,Haryana,Gurgaon,122008,0,2
06-12-2025,Haryana,Gurgaon,122016,1,0
06-12-2025,Haryana,Gurgaon,122414,1,3
06-12-2025,Haryana,Gurgaon,122503,2,4
06-12-2025,Haryana,Hisar,125038,0,3
06-12-2025,Haryana,Hisar,125047,0,16
06-12-2025,Haryana,Hisar,125113,0,3
06-12-2025,Haryana,Jhajjar,124107,0,5
06-12-2025,Haryana,Jhajjar,124108,1,3
06-12-2025,Haryana,Jhajjar,124109,1,4
06-12-2025,Haryana,Jhajjar,124146,0,4
06-12-2025,Haryana,Jhajjar,124505,1,2
06-12-2025,Haryana,Kaithal,136020,0,1
06-12-2025,Haryana,Kurukshetra,136156,0,8
06-12-2025,Haryana,Mahendragarh,123024,0,2
06-12-2025,Haryana,Mahendragarh,123027,3,16
06-12-2025,Haryana,Mewat,122103,1,24
06-12-2025,Haryana,Mewat,122104,6,50
06-12-2025,Haryana,Palwal,121105,0,20
06-12-2025,Haryana,Panchkula,133301,0,4
06-12-2025,Haryana,Panchkula,134112,0,6
06-12-2025,Haryana,Panchkula,134205,0,3
06-12-2025,Haryana,Panipat,132140,0,2
06-12-2025,Haryana,Rewari,123102,1,6
06-12-2025,Haryana,Rewari,123302,0,3
06-12-2025,Haryana,Rewari,123303,0,3
06-12-2025,Haryana,Rohtak,124401,1,6
06-12-2025,Haryana,Rohtak,124406,0,5
06-12-2025,Haryana,Sirsa,125054,3,6
06-12-2025,Haryana,Sirsa,125055,3,72
06-12-2025,Haryana,Sirsa,125077,0,10
06-12-2025,Haryana,Sirsa,125078,0,24
06-12-2025,Haryana,Sirsa,125103,0,12
06-12-2025,Haryana,Sirsa,125110,0,28
06-12-2025,Haryana,Sonipat,131023,0,5
06-12-2025,Haryana,Sonipat,131027,0,6
06-12-2025,Haryana,Sonipat,131101,2,23
06-12-2025,Haryana,Sonipat,131301,3,30
06-12-2025,Haryana,Sonipat,131409,0,2
06-12-2025,Haryana,Yamuna Nagar,135001,9,85
15-12-2025,Haryana,Ambala,133101,0,4
15-12-2025,Haryana,Ambala,133201,2,8
15-12-2025,Haryana,Ambala,134003,5,75
15-12-2025,Haryana,Ambala,134007,0,9
15-12-2025,Haryana,Ambala,134203,1,37
15-12-2025,Haryana,Bhiwani,127029,0,7
15-12-2025,Haryana,Bhiwani,127040,1,23
15-12-2025,Haryana,Bhiwani,127041,2,3
15-12-2025,Haryana,Charkhi Dadri,127310,2,8
15-12-2025,Haryana,Faridabad,121008,1,10
15-12-2025,Haryana,Faridabad,121012,0,3
15-12-2025,Haryana,Faridabad,121102,0,1
15-12-2025,Haryana,Fatehabad,125050,3,58
15-12-2025,Haryana,Fatehabad,125051,3,84
15-12-2025,Haryana,Fatehabad,125053,0,27
15-12-2025,Haryana,Gurgaon,122017,1,37
15-12-2025,Haryana,Gurgaon,122018,2,29
15-12-2025,Haryana,Gurgaon,122052,0,3
15-12-2025,Haryana,Gurgaon,122506,3,23
15-12-2025,Haryana,Hisar,125001,10,130
15-12-2025,Haryana,Hisar,125005,1,7
15-12-2025,Haryana,Hisar,125033,6,48
15-12-2025,Haryana,Hisar,125039,1,32
15-12-2025,Haryana,Jhajjar,124108,1,12
15-12-2025,Haryana,Jhajjar,124109,1,7
15-12-2025,Haryana,Jhajjar,124142,0,3
15-12-2025,Haryana,Jhajjar,124201,0,5
15-12-2025,Haryana,Jhajjar,124505,0,8
15-12-2025,Haryana,Jhajjar,124507,10,71
15-12-2025,Haryana,Jind,126111,0,8
15-12-2025,Haryana,Jind,126113,2,18
15-12-2025,Haryana,Jind,126152,2,13
15-12-2025,Haryana,Kaithal,136035,1,15
15-12-2025,Haryana,Kaithal,136042,0,10
15-12-2025,Haryana,Kaithal,136043,1,13
15-12-2025,Haryana,Kaithal,136044,3,6
15-12-2025,Haryana,Kaithal,136117,3,36
15-12-2025,Haryana,Karnal,132040,0,8
15-12-2025,Haryana,Karnal,132046,0,10
15-12-2025,Haryana,Karnal,132116,3,27
15-12-2025,Haryana,Kurukshetra,136119,2,27
15-12-2025,Haryana,Kurukshetra,136132,0,13
15-12-2025,Haryana,Mahendragarh,123028,0,9
15-12-2025,Haryana,Mahendragarh,123029,3,39
15-12-2025,Haryana,Mahendragarh,123034,0,12
15-12-2025,Haryana,Mewat,122107,5,96
15-12-2025,Haryana,Palwal,121004,0,8
15-12-2025,Haryana,Panchkula,133301,0,3
15-12-2025,Haryana,Panchkula,133302,3,18
15-12-2025,Haryana,Panchkula,134107,0,3
15-12-2025,Haryana,Panchkula,134113,3,27
15-12-2025,Haryana,Panchkula,134204,1,23
15-12-2025,Haryana,Panipat,132101,5,28
15-12-2025,Haryana,Panipat,132104,0,9
15-12-2025,Haryana,Panipat,132115,1,5
15-12-2025,Haryana,Panipat,132145,1,6
15-12-2025,Haryana,Rewari,122502,0,4
15-12-2025,Haryana,Rewari,123301,1,8
15-12-2025,Haryana,Rewari,123501,1,57
15-12-2025,Haryana,Rohtak,124412,1,3
15-12-2025,Haryana,Rohtak,124501,1,18
15-12-2025,Haryana,Sirsa,125054,0,5
15-12-2025,Haryana,Sirsa,125078,1,23
15-12-2025,Haryana,Sirsa,125110,2,35
15-12-2025,Haryana,Sonipat,131022,0,6
15-12-2025,Haryana,Sonipat,131301,6,40
15-12-2025,Haryana,Yamuna Nagar,133103,1,10
15-12-2025,Haryana,Yamuna Nagar,133105,0,1
15-12-2025,Haryana,Yamuna Nagar,135001,18,123
15-12-2025,Haryana,Yamuna Nagar,135102,0,26
15-12-2025,Haryana,Yamunanagar,135001,0,7
14-12-2025,Haryana,Ambala,133001,1,3
14-12-2025,Haryana,Bhiwani,127042,0,1
14-12-2025,Haryana,Charkhi Dadri,127308,1,5
14-12-2025,Haryana,Charkhi Dadri,127310,0,2
14-12-2025,Haryana,Charkhi Dadri,127312,0,2
14-12-2025,Haryana,Faridabad,121003,10,72
14-12-2025,Haryana,Faridabad,121006,0,11
14-12-2025,Haryana,Faridabad,121008,0,6
14-12-2025,Haryana,Faridabad,121010,2,4
14-12-2025,Haryana,Faridabad,121101,0,4
14-12-2025,Haryana,Gurgaon,122001,7,97
14-12-2025,Haryana,Gurgaon,122016,0,1
14-12-2025,Haryana,Gurgaon,122017,1,23
14-12-2025,Haryana,Gurgaon,122102,4,12
14-12-2025,Haryana,Gurgaon,122413,0,1
14-12-2025,Haryana,Hisar,125052,0,4
14-12-2025,Haryana,Jhajjar,124105,1,0
14-12-2025,Haryana,Jhajjar,124109,0,4
14-12-2025,Haryana,Jhajjar,124505,0,2
14-12-2025,Haryana,Jind,126114,0,4
14-12-2025,Haryana,Kaithal,136034,0,3
14-12-2025,Haryana,Kaithal,136043,0,2
14-12-2025,Haryana,Kaithal,136117,1,2
14-12-2025,Haryana,Kurukshetra,136128,0,2
14-12-2025,Haryana,Mahendragarh,123021,0,13
14-12-2025,Haryana,Mewat,122107,0,29
14-12-2025,Haryana,Panchkula,134114,0,2
14-12-2025,Haryana,Panipat,132103,5,86
14-12-2025,Haryana,Panipat,132122,0,1
14-12-2025,Haryana,Rewari,122107,0,1
14-12-2025,Haryana,Rewari,122502,0,2
14-12-2025,Haryana,Rewari,123302,0,3
14-12-2025,Haryana,Rewari,123411,0,1
14-12-2025,Haryana,Rewari,123501,0,2
14-12-2025,Haryana,Rohtak,124001,3,22
14-12-2025,Haryana,Rohtak,124112,0,1
14-12-2025,Haryana,Rohtak,124303,0,1
14-12-2025,Haryana,Rohtak,124401,0,1
14-12-2025,Haryana,Sirsa,125055,0,19
14-12-2025,Haryana,Sirsa,125058,0,2
14-12-2025,Haryana,Sirsa,125103,0,2
14-12-2025,Haryana,Sirsa,125110,0,6
14-12-2025,Haryana,Sonipat,131023,0,4
14-12-2025,Haryana,Sonipat,131028,0,4
14-12-2025,Haryana,Sonipat,131029,0,6
14-12-2025,Haryana,Sonipat,131101,0,6
14-12-2025,Haryana,Sonipat,131408,0,2
14-12-2025,Haryana,Sonipat,131409,0,1
14-12-2025,Haryana,Yamuna Nagar,135102,0,2
14-12-2025,Haryana,Yamuna Nagar,135103,0,3
08-12-2025,Haryana,Ambala,134011,1,1
08-12-2025,Haryana,Ambala,134202,1,15
08-12-2025,Haryana,Bhiwani,127021,6,79
08-12-2025,Haryana,Bhiwani,127027,2,5
08-12-2025,Haryana,Bhiwani,127029,0,3
08-12-2025,Haryana,Bhiwani,127041,0,5
08-12-2025,Haryana,Bhiwani,127043,0,9
08-12-2025,Haryana,Bhiwani,127114,0,4
08-12-2025,Haryana,Bhiwani,127201,1,37
08-12-2025,Haryana,Bhiwani,127310,0,2
08-12-2025,Haryana,Charkhi Dadri,127042,0,7
08-12-2025,Haryana,Charkhi Dadri,127308,3,18
08-12-2025,Haryana,Charkhi Dadri,127309,0,2
08-12-2025,Haryana,Charkhi Dadri,127312,3,9
08-12-2025,Haryana,Faridabad,121001,11,143
08-12-2025,Haryana,Faridabad,121003,4,57
08-12-2025,Haryana,Fatehabad,125051,0,81
08-12-2025,Haryana,Fatehabad,125112,0,4
08-12-2025,Haryana,Fatehabad,125133,1,8
08-12-2025,Haryana,Gurgaon,122005,0,1
08-12-2025,Haryana,Gurgaon,122018,2,26
08-12-2025,Haryana,Gurgaon,122413,0,11
08-12-2025,Haryana,Gurgaon,122503,0,12
08-12-2025,Haryana,Hisar,125001,14,122
08-12-2025,Haryana,Hisar,125005,0,9
08-12-2025,Haryana,Hisar,125033,5,57
08-12-2025,Haryana,Hisar,125038,1,5
08-12-2025,Haryana,Hisar,125044,0,3
08-12-2025,Haryana,Hisar,125047,0,12
08-12-2025,Haryana,Hisar,125048,0,1
08-12-2025,Haryana,Hisar,125112,1,8
08-12-2025,Haryana,Hisar,125113,0,22
08-12-2025,Haryana,Jhajjar,124106,0,8
08-12-2025,Haryana,Jhajjar,124107,0,7
08-12-2025,Haryana,Jhajjar,124146,0,6
08-12-2025,Haryana,Jind,126101,0,32
08-12-2025,Haryana,Kaithal,136034,2,26
08-12-2025,Haryana,Kaithal,136117,1,36
08-12-2025,Haryana,Karnal,132046,3,9
08-12-2025,Haryana,Karnal,132114,2,24
08-12-2025,Haryana,Kurukshetra,136118,5,50
08-12-2025,Haryana,Kurukshetra,136128,3,19
08-12-2025,Haryana,Mahendragarh,123001,2,61
08-12-2025,Haryana,Mahendragarh,123024,3,7
08-12-2025,Haryana,Mewat,122103,3,23
08-12-2025,Haryana,Panipat,132102,0,4
08-12-2025,Haryana,Panipat,132104,2,13
08-12-2025,Haryana,Panipat,132113,1,23
08-12-2025,Haryana,Panipat,132115,0,7
08-12-2025,Haryana,Rewari,123035,0,7
08-12-2025,Haryana,Rewari,123106,5,23
08-12-2025,Haryana,Rewari,123110,0,2
08-12-2025,Haryana,Rohtak,124113,1,9
08-12-2025,Haryana,Rohtak,124202,0,2
08-12-2025,Haryana,Rohtak,124501,1,18
08-12-2025,Haryana,Rohtak,124513,0,2
08-12-2025,Haryana,Sirsa,125060,2,8
08-12-2025,Haryana,Sirsa,125077,2,23
08-12-2025,Haryana,Sirsa,125110,4,28
08-12-2025,Haryana,Sonipat,131001,16,116
08-12-2025,Haryana,Sonipat,131101,5,30
08-12-2025,Haryana,Sonipat,131402,2,22
08-12-2025,Haryana,Yamuna Nagar,133103,2,17
12-12-2025,Haryana,Kaithal,136021,1,4
12-12-2025,Haryana,Kaithal,136026,1,7
12-12-2025,Haryana,Kaithal,136027,10,71
12-12-2025,Haryana,Kaithal,136034,0,22
12-12-2025,Haryana,Karnal,132116,0,13
12-12-2025,Haryana,Kurukshetra,136130,2,2
12-12-2025,Haryana,Kurukshetra,136136,1,2
12-12-2025,Haryana,Mahendragarh,123024,2,4
12-12-2025,Haryana,Mewat,122108,1,66
12-12-2025,Haryana,Mewat,122508,9,161
12-12-2025,Haryana,Palwal,121004,0,7
12-12-2025,Haryana,Palwal,121107,0,20
12-12-2025,Haryana,Panchkula,133301,1,7
12-12-2025,Haryana,Panchkula,134104,0,2
12-12-2025,Haryana,Panchkula,134105,0,1
12-12-2025,Haryana,Panchkula,134107,2,5
12-12-2025,Haryana,Panchkula,134114,0,6
12-12-2025,Haryana,Panchkula,134116,1,20
12-12-2025,Haryana,Panchkula,134204,1,21
12-12-2025,Haryana,Panipat,132104,1,8
12-12-2025,Haryana,Panipat,132108,0,5
12-12-2025,Haryana,Panipat,132113,2,18
12-12-2025,Haryana,Panipat,132115,0,3
12-12-2025,Haryana,Rewari,122502,0,3
12-12-2025,Haryana,Rewari,123103,3,8
12-12-2025,Haryana,Rewari,123106,3,26
12-12-2025,Haryana,Rewari,123110,0,7
12-12-2025,Haryana,Rewari,123501,3,44
12-12-2025,Haryana,Rohtak,124001,9,75
12-12-2025,Haryana,Rohtak,124111,0,5
12-12-2025,Haryana,Rohtak,124112,2,6
12-12-2025,Haryana,Rohtak,124113,0,2
12-12-2025,Haryana,Rohtak,124202,0,2
12-12-2025,Haryana,Rohtak,124406,0,3
12-12-2025,Haryana,Sirsa,125060,1,14
12-12-2025,Haryana,Sonipat,131102,1,4
12-12-2025,Haryana,Sonipat,131302,2,8
12-12-2025,Haryana,Yamuna Nagar,133103,0,15
12-12-2025,Haryana,Yamuna Nagar,135021,1,11
12-12-2025,Haryana,Yamuna Nagar,135103,5,22
12-12-2025,Haryana,Ambala,133101,0,3
12-12-2025,Haryana,Ambala,133102,0,8
12-12-2025,Haryana,Ambala,133201,1,7
12-12-2025,Haryana,Ambala,134201,1,3
12-12-2025,Haryana,Bhiwani,127026,0,6
12-12-2025,Haryana,Bhiwani,127030,0,6
12-12-2025,Haryana,Bhiwani,127031,1,8
12-12-2025,Haryana,Bhiwani,127040,1,27
12-12-2025,Haryana,Bhiwani,127041,0,8
12-12-2025,Haryana,Bhiwani,127045,0,1
12-12-2025,Haryana,Bhiwani,127307,1,1
12-12-2025,Haryana,Charkhi Dadri,127022,3,13
12-12-2025,Haryana,Charkhi Dadri,127042,2,8
12-12-2025,Haryana,Charkhi Dadri,127310,1,14
12-12-2025,Haryana,Faridabad,121014,0,1
12-12-2025,Haryana,Fatehabad,125053,1,18
12-12-2025,Haryana,Fatehabad,125120,0,22
12-12-2025,Haryana,Gurgaon,122011,2,16
12-12-2025,Haryana,Gurgaon,122052,0,2
12-12-2025,Haryana,Gurgaon,122414,0,15
12-12-2025,Haryana,Gurgaon,122503,4,8
12-12-2025,Haryana,Hisar,125037,0,4
12-12-2025,Haryana,Hisar,125044,0,9
12-12-2025,Haryana,Hisar,125049,2,7
12-12-2025,Haryana,Hisar,125112,0,11
12-12-2025,Haryana,Hisar,125113,1,18
12-12-2025,Haryana,Jind,126102,3,77
12-12-2025,Haryana,Jind,126115,1,31
12-12-2025,Haryana,Jind,126116,5,43
10-11-2025,Haryana,Ambala,133001,7,45
10-11-2025,Haryana,Ambala,133206,0,1
10-11-2025,Haryana,Ambala,134003,7,56
10-11-2025,Haryana,Ambala,134202,5,17
10-11-2025,Haryana,Bhiwani,127021,9,42
10-11-2025,Haryana,Bhiwani,127026,1,4
10-11-2025,Haryana,Bhiwani,127029,1,5
10-11-2025,Haryana,Bhiwani,127032,1,19
10-11-2025,Haryana,Bhiwani,127040,1,19
10-11-2025,Haryana,Bhiwani,127046,0,17
10-11-2025,Haryana,Bhiwani,127201,0,21
10-11-2025,Haryana,Bhiwani,127310,0,5
10-11-2025,Haryana,Charkhi Dadri,127030,0,6
10-11-2025,Haryana,Charkhi Dadri,127042,1,6
10-11-2025,Haryana,Charkhi Dadri,127306,5,23
10-11-2025,Haryana,Faridabad,121005,8,59
10-11-2025,Haryana,Faridabad,121008,0,5
10-11-2025,Haryana,Faridabad,121012,0,1
10-11-2025,Haryana,Gurgaon,122001,14,161
10-11-2025,Haryana,Gurgaon,122004,0,31
10-11-2025,Haryana,Gurgaon,122103,3,21
10-11-2025,Haryana,Hisar,125001,15,105
10-11-2025,Haryana,Hisar,125033,2,49
10-11-2025,Haryana,Hisar,125037,1,5
10-11-2025,Haryana,Jhajjar,124109,1,12
10-11-2025,Haryana,Jhajjar,124146,0,6
10-11-2025,Haryana,Jhajjar,124201,0,2
10-11-2025,Haryana,Jhajjar,124202,2,2
10-11-2025,Haryana,Jhajjar,124504,1,7
10-11-2025,Haryana,Jind,126102,7,45
10-11-2025,Haryana,Jind,126114,0,9
10-11-2025,Haryana,Jind,126116,11,47
10-11-2025,Haryana,Kaithal,136020,2,6
10-11-2025,Haryana,Kaithal,136033,3,18
10-11-2025,Haryana,Karnal,132036,0,3
10-11-2025,Haryana,Karnal,132037,0,7
10-11-2025,Haryana,Karnal,132039,5,14
10-11-2025,Haryana,Karnal,132054,1,11
10-11-2025,Haryana,Karnal,132114,2,31
10-11-2025,Haryana,Karnal,132117,4,5
10-11-2025,Haryana,Kurukshetra,136030,0,7
10-11-2025,Haryana,Mahendragarh,123034,1,9
10-11-2025,Haryana,Mewat,122108,3,63
10-11-2025,Haryana,Palwal,121103,4,71
10-11-2025,Haryana,Palwal,121106,6,44
10-11-2025,Haryana,Panchkula,133302,3,12
10-11-2025,Haryana,Panchkula,134102,4,22
10-11-2025,Haryana,Panchkula,134116,5,13
10-11-2025,Haryana,Panchkula,134118,3,15
10-11-2025,Haryana,Panipat,132103,24,185
10-11-2025,Haryana,Panipat,132115,1,6
10-11-2025,Haryana,Panipat,132122,0,3
10-11-2025,Haryana,Panipat,132145,0,8
10-11-2025,Haryana,Rewari,123103,1,2
10-11-2025,Haryana,Rewari,123110,0,3
10-11-2025,Haryana,Rohtak,124112,1,14
10-11-2025,Haryana,Rohtak,124113,1,14
10-11-2025,Haryana,Rohtak,124202,0,2
10-11-2025,Haryana,Rohtak,124401,0,4
10-11-2025,Haryana,Rohtak,124406,0,3
10-11-2025,Haryana,Rohtak,124501,0,8
10-11-2025,Haryana,Sirsa,125054,0,6
10-11-2025,Haryana,Sirsa,125078,1,10
10-11-2025,Haryana,Sonipat,131001,11,111
10-11-2025,Haryana,Sonipat,131027,1,11
10-11-2025,Haryana,Sonipat,131101,1,31
10-11-2025,Haryana,Sonipat,131305,0,2
10-11-2025,Haryana,Sonipat,131306,6,14
10-11-2025,Haryana,Sonipat,131402,1,11
10-11-2025,Haryana,Yamuna Nagar,133206,0,2
09-11-2025,Haryana,Bhiwani,127029,0,1
09-11-2025,Haryana,Bhiwani,127111,0,1
09-11-2025,Haryana,Bhiwani,127309,0,1
09-11-2025,Haryana,Charkhi Dadri,127306,0,5
09-11-2025,Haryana,Faridabad,121002,9,17
09-11-2025,Haryana,Faridabad,121003,6,39
09-11-2025,Haryana,Faridabad,121004,2,61
09-11-2025,Haryana,Gurgaon,122103,1,19
09-11-2025,Haryana,Gurgaon,122503,0,1
09-11-2025,Haryana,Hisar,125005,0,1
09-11-2025,Haryana,Hisar,125049,0,6
09-11-2025,Haryana,Hisar,125052,0,2
09-11-2025,Haryana,Jhajjar,124103,1,2
09-11-2025,Haryana,Jhajjar,124142,0,3
09-11-2025,Haryana,Jind,126101,0,6
09-11-2025,Haryana,Jind,126102,1,9
09-11-2025,Haryana,Jind,126111,0,1
09-11-2025,Haryana,Kaithal,136021,0,1
09-11-2025,Haryana,Kaithal,136027,2,9
09-11-2025,Haryana,Kaithal,136117,1,3
09-11-2025,Haryana,Karnal,132024,0,1
09-11-2025,Haryana,Mahendragarh,123001,0,15
09-11-2025,Haryana,Mahendragarh,123023,0,2
09-11-2025,Haryana,Mahendragarh,123027,1,1
09-11-2025,Haryana,Palwal,121004,0,1
09-11-2025,Haryana,Palwal,121103,1,13
09-11-2025,Haryana,Panchkula,133301,0,2
09-11-2025,Haryana,Panchkula,134109,2,2
09-11-2025,Haryana,Rewari,122414,0,1
09-11-2025,Haryana,Rewari,123035,0,1
09-11-2025,Haryana,Rewari,123301,0,3
09-11-2025,Haryana,Rewari,123501,0,3
09-11-2025,Haryana,Rohtak,124111,2,4
09-11-2025,Haryana,Rohtak,124401,0,1
09-11-2025,Haryana,Sonipat,131402,0,1
09-11-2025,Haryana,Sonipat,131408,0,1
09-11-2025,Haryana,Yamuna Nagar,135021,0,1
09-11-2025,Haryana,Yamuna Nagar,135102,0,2
09-11-2025,Haryana,Yamuna Nagar,135103,0,4
11-11-2025,Haryana,Ambala,133006,0,1
11-11-2025,Haryana,Ambala,133104,1,13
11-11-2025,Haryana,Ambala,134201,0,7
11-11-2025,Haryana,Bhiwani,127026,0,2
11-11-2025,Haryana,Bhiwani,127028,2,10
11-11-2025,Haryana,Bhiwani,127032,1,10
11-11-2025,Haryana,Bhiwani,127046,3,10
11-11-2025,Haryana,Bhiwani,127308,0,8
11-11-2025,Haryana,Charkhi Dadri,127025,1,1
11-11-2025,Haryana,Charkhi Dadri,127306,2,24
11-11-2025,Haryana,Fatehabad,125048,0,10
11-11-2025,Haryana,Fatehabad,125111,0,25
11-11-2025,Haryana,Fatehabad,125113,0,5
11-11-2025,Haryana,Fatehabad,125120,1,15
11-11-2025,Haryana,Gurgaon,122002,2,22
11-11-2025,Haryana,Gurgaon,122016,0,3
11-11-2025,Haryana,Gurgaon,122504,0,10
11-11-2025,Haryana,Hisar,125039,3,14
11-11-2025,Haryana,Jhajjar,124108,1,9
11-11-2025,Haryana,Jhajjar,124142,0,3
11-11-2025,Haryana,Jhajjar,124501,0,5
11-11-2025,Haryana,Jhajjar,124504,1,1
11-11-2025,Haryana,Jhajjar,124506,0,2
11-11-2025,Haryana,Jind,126101,2,23
11-11-2025,Haryana,Jind,126112,4,20
11-11-2025,Haryana,Kaithal,136026,2,1
11-11-2025,Haryana,Kaithal,136033,1,11
11-11-2025,Haryana,Kaithal,136044,0,6
11-11-2025,Haryana,Karnal,132036,1,4
11-11-2025,Haryana,Karnal,132037,4,7
11-11-2025,Haryana,Karnal,132041,0,9
11-11-2025,Haryana,Karnal,132046,1,2
11-11-2025,Haryana,Karnal,132054,2,7
11-11-2025,Haryana,Karnal,132117,3,5
11-11-2025,Haryana,Kurukshetra,136118,2,42
11-11-2025,Haryana,Kurukshetra,136119,2,17
11-11-2025,Haryana,Kurukshetra,136130,0,3
11-11-2025,Haryana,Kurukshetra,136156,0,12
11-11-2025,Haryana,Mahendragarh,123021,3,33
11-11-2025,Haryana,Mahendragarh,123028,0,3
11-11-2025,Haryana,Mahendragarh,123029,4,45
11-11-2025,Haryana,Mewat,122105,2,33
11-11-2025,Haryana,Palwal,121004,0,6
11-11-2025,Haryana,Panchkula,133301,0,7
11-11-2025,Haryana,Panipat,132102,0,3
11-11-2025,Haryana,Panipat,132105,0,4
11-11-2025,Haryana,Panipat,132107,2,10
11-11-2025,Haryana,Panipat,132140,0,4
11-11-2025,Haryana,Rewari,123103,0,6
11-11-2025,Haryana,Rewari,123412,1,1
11-11-2025,Haryana,Rohtak,124022,0,2
11-11-2025,Haryana,Rohtak,124411,0,2
11-11-2025,Haryana,Rohtak,124514,0,13
11-11-2025,Haryana,Sirsa,125101,0,5
11-11-2025,Haryana,Sirsa,125102,3,14
11-11-2025,Haryana,Sonipat,131039,1,4
11-11-2025,Haryana,Sonipat,131301,1,35
11-11-2025,Haryana,Sonipat,131304,1,5
11-11-2025,Haryana,Sonipat,131409,2,2
11-11-2025,Haryana,Yamuna Nagar,133103,0,12
11-11-2025,Haryana,Yamuna Nagar,135001,18,87
11-11-2025,Haryana,Yamuna Nagar,135002,1,11
11-11-2025,Haryana,Yamuna Nagar,135021,1,13
11-11-2025,Haryana,Yamuna Nagar,135102,3,27
11-11-2025,Haryana,Yamuna Nagar,135103,0,25
11-11-2025,Haryana,Yamuna Nagar,135106,0,7
11-11-2025,Haryana,Yamunanagar,135003,0,1
13-11-2025,Haryana,Ambala,133102,0,4
13-11-2025,Haryana,Ambala,133201,0,13
13-11-2025,Haryana,Ambala,133202,0,3
13-11-2025,Haryana,Ambala,134202,2,22
13-11-2025,Haryana,Bhiwani,127027,2,1
13-11-2025,Haryana,Bhiwani,127028,0,15
13-11-2025,Haryana,Bhiwani,127032,3,19
13-11-2025,Haryana,Bhiwani,127042,1,2
13-11-2025,Haryana,Bhiwani,127110,0,1
13-11-2025,Haryana,Bhiwani,127308,0,10
13-11-2025,Haryana,Charkhi Dadri,127201,0,1
13-11-2025,Haryana,Charkhi Dadri,127312,0,3
13-11-2025,Haryana,Faridabad,121003,4,59
13-11-2025,Haryana,Faridabad,121008,0,7
13-11-2025,Haryana,Faridabad,121009,0,5
13-11-2025,Haryana,Fatehabad,125106,2,10
13-11-2025,Haryana,Gurgaon,122011,0,10
13-11-2025,Haryana,Gurgaon,122101,4,33
13-11-2025,Haryana,Gurgaon,122413,0,6
13-11-2025,Haryana,Gurgaon,122414,2,5
13-11-2025,Haryana,Gurgaon,122504,0,6
13-11-2025,Haryana,Hisar,125005,2,5
13-11-2025,Haryana,Hisar,125039,3,25
13-11-2025,Haryana,Hisar,125044,2,5
13-11-2025,Haryana,Hisar,125050,0,2
13-11-2025,Haryana,Hisar,125052,2,24
13-11-2025,Haryana,Hisar,125112,1,5
13-11-2025,Haryana,Jhajjar,124104,0,8
13-11-2025,Haryana,Jhajjar,124107,1,3
13-11-2025,Haryana,Jhajjar,124146,0,4
13-11-2025,Haryana,Jhajjar,124201,0,1
13-11-2025,Haryana,Jhajjar,124501,1,9
13-11-2025,Haryana,Jhajjar,124506,0,5
13-11-2025,Haryana,Jind,126152,2,5
13-11-2025,Haryana,Kaithal,136043,0,6
13-11-2025,Haryana,Karnal,132041,1,12
13-11-2025,Haryana,Kurukshetra,136030,0,5
13-11-2025,Haryana,Kurukshetra,136128,5,31
13-11-2025,Haryana,Kurukshetra,136132,2,23
13-11-2025,Haryana,Mahendragarh,123028,0,2
13-11-2025,Haryana,Mahendragarh,123034,0,8
13-11-2025,Haryana,Mewat,122107,3,45
13-11-2025,Haryana,Palwal,121102,6,121
13-11-2025,Haryana,Palwal,121105,4,28
13-11-2025,Haryana,Panchkula,134104,1,3
13-11-2025,Haryana,Panchkula,134107,2,8
13-11-2025,Haryana,Panchkula,134118,3,9
13-11-2025,Haryana,Panipat,132107,3,4
13-11-2025,Haryana,Panipat,132113,0,1
13-11-2025,Haryana,Panipat,132140,0,2
13-11-2025,Haryana,Rewari,122414,1,1
13-11-2025,Haryana,Rewari,122502,2,3
13-11-2025,Haryana,Rohtak,124111,0,2
13-11-2025,Haryana,Rohtak,124112,1,14
13-11-2025,Haryana,Sirsa,125058,0,3
13-11-2025,Haryana,Sirsa,125101,0,4
13-11-2025,Haryana,Sonipat,131024,0,4
13-11-2025,Haryana,Sonipat,131101,4,19
13-11-2025,Haryana,Sonipat,131302,1,7
13-11-2025,Haryana,Yamuna Nagar,135002,1,8
13-11-2025,Haryana,Yamuna Nagar,135003,2,32
13-11-2025,Haryana,Yamuna Nagar,135103,2,13
13-11-2025,Haryana,Yamunanagar,135003,0,3
12-11-2025,Haryana,Ambala,133001,1,31
12-11-2025,Haryana,Ambala,133102,1,5
12-11-2025,Haryana,Ambala,134003,6,46
12-11-2025,Haryana,Ambala,134203,6,50
12-11-2025,Haryana,Bhiwani,127025,0,1
12-11-2025,Haryana,Bhiwani,127040,1,6
